node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
90,291,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
92,293,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
93,297,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
95,296,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
97,299,16,0,0.0,0.0,0.19361341827271994,0.0,1638400,0.012107453651153992,0.0012107453651153993
54,253,16,0,0.0,0.0,0.19361341827271994,4.16011257676676e-05,1280000,0.009458948164964056,0.0009562950979383226
57,256,16,0,0.0,0.0,0.19361341827271994,8.923243518093222e-08,1280000,0.009458948164964056,0.0009459171246052009
56,255,16,0,0.0,0.0,0.19361341827271994,3.874679184746414e-08,1280000,0.009458948164964056,0.0009459045031943676
88,289,16,0,0.0,0.0,0.19361341827271994,6.107878442294009e-07,1228800,0.009080590238365494,0.0009082117207976067
75,275,16,0,0.0,0.0,0.19361341827271994,3.222138134084673e-08,1228800,0.009080590238365494,0.0009080670791818846
101,303,16,0,0.0,0.0,0.19361341827271994,2.3306385269622476e-08,1228800,0.009080590238365494,0.0009080648504328668
50,247,16,0,0.0,0.0,0.19361341827271994,0.0017255891487373185,409600,0.003026863412788498,0.0007340836284631795
31,226,16,0,0.0,0.0,0.19361341827271994,6.891833580117999e-06,819200,0.006053726825576996,0.0006070956409527291
45,241,16,0,0.0,0.0,0.19361341827271994,6.5437986440200015e-06,819200,0.006053726825576996,0.0006070086322187047
15,209,16,0,0.0,0.0,0.19361341827271994,5.857906562424903e-06,819200,0.006053726825576996,0.0006068371591983058
76,276,16,0,0.0,0.0,0.19361341827271994,5.372964558013338e-06,819200,0.006053726825576996,0.000606715923697203
13,207,16,0,0.0,0.0,0.19361341827271994,4.691560492913989e-06,819200,0.006053726825576996,0.0006065455726809282
22,216,16,0,0.0,0.0,0.19361341827271994,3.972526631974649e-06,819200,0.006053726825576996,0.0006063658142156933
11,204,16,0,0.0,0.0,0.19361341827271994,2.692732083201027e-06,819200,0.006053726825576996,0.0006060458655785
14,208,16,0,0.0,0.0,0.19361341827271994,2.4135924945638187e-06,819200,0.006053726825576996,0.0006059760806813407
16,210,16,0,0.0,0.0,0.19361341827271994,7.29780202207521e-07,819200,0.006053726825576996,0.0006055551276082516
81,282,16,0,0.0,0.0,0.19361341827271994,2.904334411619099e-07,819200,0.006053726825576996,0.0006054452909179901
71,270,16,0,0.0,0.0,0.19361341827271994,1.3696793685123568e-07,819200,0.006053726825576996,0.0006054069245419125
103,305,16,0,0.0,0.0,0.19361341827271994,3.8008523209343005e-08,819200,0.006053726825576996,0.000605382184688502
91,292,16,0,0.0,0.0,0.19361341827271994,2.6142970584637957e-08,819200,0.006053726825576996,0.0006053792183003459
105,307,16,0,0.0,0.0,0.19361341827271994,0.0,819200,0.006053726825576996,0.0006053726825576997
145,348,16,0,0.0,0.0,0.19361341827271994,0.0,672000,0.004965947786606129,0.0004965947786606129
39,235,16,0,0.0,0.0,0.19361341827271994,1.4797063587089337e-06,614400,0.004540295119182747,0.0004543994385079519
109,309,16,0,0.0,0.0,0.19361341827271994,7.801408150737155e-08,614400,0.004540295119182747,0.00045404901543865154
124,327,16,0,0.0,0.0,0.19361341827271994,0.0,614400,0.004540295119182747,0.0004540295119182747
99,300,16,0,0.0,0.0,0.19361341827271994,0.0,512000,0.0037835792659856224,0.00037835792659856227
100,302,16,0,0.0,0.0,0.19361341827271994,0.0,512000,0.0037835792659856224,0.00037835792659856227
40,236,16,0,0.0,0.0,0.19361341827271994,6.564865278668214e-05,409600,0.003026863412788498,0.00031909850447552036
