repeat,spearman_vs_full,highest_risk_node,top5_jaccard_vs_full,top5_overlap_vs_full,top10_jaccard_vs_full,top10_overlap_vs_full,top20_jaccard_vs_full,top20_overlap_vs_full
259,0.8808444092193155,43,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
260,0.8747144678581872,157,0.42857142857142855,0.6,0.25,0.4,0.42857142857142855,0.6
261,0.7948685578429849,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
262,0.8132110064889302,157,0.25,0.4,0.3333333333333333,0.5,0.42857142857142855,0.6
263,0.8544140340720283,157,0.25,0.4,0.3333333333333333,0.5,0.3793103448275862,0.55
264,0.8977274268648494,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.5384615384615384,0.7
265,0.892676348112712,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.5384615384615384,0.7
266,0.8456257498346845,74,0.0,0.0,0.3333333333333333,0.5,0.5384615384615384,0.7
267,0.8784655719137665,157,0.25,0.4,0.3333333333333333,0.5,0.6,0.75
268,0.8161461247526932,157,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
269,0.8725775882703389,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
270,0.8395542128664938,27,0.25,0.4,0.25,0.4,0.3793103448275862,0.55
271,0.8776182230714116,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.3793103448275862,0.55
272,0.9050002657851596,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6666666666666666,0.8
273,0.8882429551093816,157,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
274,0.8518867924528303,157,0.25,0.4,0.3333333333333333,0.5,0.48148148148148145,0.65
275,0.9093918847124808,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.8181818181818182,0.9
276,0.8436233206357133,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
277,0.8759837509889031,157,0.25,0.4,0.6666666666666666,0.8,0.6,0.75
278,0.88454323893864,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.5384615384615384,0.7
279,0.8362428340289284,55,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
280,0.7862910334492234,62,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
