latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
10.0,8388608,random_dmr_mean,8,0.0025717796102137074,0.0015856095592473424,0.02524370386553825,0.09245856224126561,9.95889491258184,6422528
20.0,8388608,ilp,26,0.02147875672435206,0.0,0.006336726751399898,0.772187071386916,19.993360741564583,6422528
20.0,8388608,greedy,34,0.019713216234866826,0.0,0.008102267240885131,0.7087137727464543,19.975171205595316,6422528
20.0,8388608,topk_dmr_compare_rerun,8,0.014580197315185693,0.0,0.013235286160566264,0.5241755847205002,19.927828300875472,6422528
20.0,8388608,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
20.0,8388608,random_dmr_mean,14,0.004298778566647867,0.0019829532336023688,0.02351670490910409,0.15454624653191132,19.97665209639005,6422528
40.0,8388608,ilp,35,0.024945150106303268,0.0,0.0028703333694486896,0.8968080719520517,39.26352976373338,6422528
40.0,8388608,greedy,45,0.0216237228791271,0.0,0.006191760596624858,0.7773987785607789,39.91714441126331,6422528
40.0,8388608,topk_dmr_compare_rerun,26,0.023881348083294944,0.0,0.003934135392457013,0.8585631130270814,39.957904227200835,6422528
40.0,8388608,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
40.0,8388608,random_dmr_mean,23,0.00821607178564226,0.0026935991974056275,0.019599411690109696,0.29537763716401294,39.88904930166337,6422528
