latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
1.0,1048576,random_dmr_mean,4,0.0001508445019567304,2.710505431213761e-20,0.027664638973795227,0.005423040807046498,0.39106576410556193,802816
2.0,1048576,ilp,5,0.006059130046295272,0.0,0.021756353429456685,0.2178329940436698,1.940721225042165,80
2.0,1048576,greedy,5,0.006059130046295272,0.0,0.021756353429456685,0.2178329940436698,1.940721225042165,80
2.0,1048576,topk_dmr_compare_rerun,3,0.0003016739738720158,0.0,0.02751380950187994,0.010845541266072149,1.9439278849828383,802816
2.0,1048576,topk_range_guard_rerun,3,0.005805471644885912,0.0,0.022010011830866046,0.20871367020986026,1.9165964508040227,0
2.0,1048576,random_dmr_mean,4,0.00017485032383326432,7.303430615719101e-05,0.027640633151918694,0.00628607890226641,1.919650548370676,802816
5.0,1048576,ilp,12,0.009936135147734334,0.0,0.017879348328017623,0.3572159785177246,4.9950801298397245,80
5.0,1048576,greedy,12,0.009936135147734334,0.0,0.017879348328017623,0.3572159785177246,4.9950801298397245,80
5.0,1048576,topk_dmr_compare_rerun,5,0.0005027799364257295,0.0,0.027312703539326227,0.01807554187810634,4.019848504022802,802816
5.0,1048576,topk_range_guard_rerun,7,0.009377723779799525,0.0,0.018437759695952433,0.3371404199382161,4.973301708148191,0
5.0,1048576,random_dmr_mean,5,0.00022072807244207356,0.00010862450237463916,0.027594755403309884,0.007935439002327333,3.944915826290983,802816
10.0,1048576,ilp,19,0.013488408167267613,0.0,0.014327075308484344,0.48492445508006654,9.987635222026055,802816
10.0,1048576,greedy,23,0.01321578111520576,0.0,0.014599702360546198,0.4751231854994204,9.662941348668081,802816
10.0,1048576,topk_dmr_compare_rerun,6,0.0009049918615331566,0.0,0.0269104916142188,0.03253554310217473,9.989615990937883,802816
10.0,1048576,topk_range_guard_rerun,18,0.013440162842747612,0.0,0.014375320633004346,0.4831899777857186,9.89570003408662,0
10.0,1048576,random_dmr_mean,7,0.0003245494765116714,0.00013645927203535877,0.027490933999240286,0.011667943028730607,9.50393431347007,802816
20.0,1048576,ilp,25,0.014269753689396543,0.0,0.013545729786355414,0.5130147639474305,19.931653505542485,802816
20.0,1048576,greedy,28,0.014172233736223908,0.0,0.01364324973952805,0.5095088046403543,19.89555449400992,802816
20.0,1048576,topk_dmr_compare_rerun,12,0.0013574802772790113,0.0,0.026458003198472947,0.04880304447925162,19.87687124084978,802816
20.0,1048576,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
20.0,1048576,random_dmr_mean,11,0.0005242726852724136,0.00018419045379837202,0.027291210790479543,0.018848231983076846,18.960876848538458,802816
40.0,1048576,ilp,30,0.014643795650048561,0.0,0.013171687825703396,0.5264620211550245,39.62711342993549,802816
40.0,1048576,greedy,36,0.014385908821437225,0.0,0.013429574654314732,0.5171906802906405,39.74440438656023,802816
40.0,1048576,topk_dmr_compare_rerun,19,0.0016214318531307603,0.0,0.026194051622621197,0.0582924202825465,39.546531741688064,802816
40.0,1048576,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,10.27752073306791,0
40.0,1048576,random_dmr_mean,19,0.0009440815324037047,0.00021711428525802813,0.026871401943348253,0.033940863664178415,39.973945393007185,802816
